Date,Price,Open,High,Low,Change %,GDP,Inflation,FDI,Trade Balance,Unemployment Rate,Exchange Rate,Economic Growth
12/6/2018,1862.48,1862.48,1862.48,1862.48,-0.0053,7.32,5.54,2.42,23.03,4.38,84.44,7.32
12/5/2018,1872.44,1872.44,1872.44,1872.44,0.0011,7.32,5.54,2.42,23.03,4.38,84.27,7.32
12/4/2018,1870.37,1870.37,1870.37,1870.37,0.0078,7.32,5.54,2.42,23.03,4.38,84.27,7.32
12/3/2018,1855.96,1855.96,1855.96,1855.96,0.0003,7.32,5.54,2.42,23.03,4.38,84.265,7.32
12/2/2018,1855.47,1855.47,1855.47,1855.47,-0.0033,7.32,5.54,2.42,23.03,4.38,83.8,7.32
11/29/2018,1861.56,1861.56,1861.56,1861.56,0.0005,7.32,5.54,2.42,23.03,4.38,84.44,7.32
11/28/2018,1860.6,1860.6,1860.6,1860.6,-0.0008,7.32,5.54,2.42,23.03,4.38,84.035,7.32
11/27/2018,1862.03,1862.03,1862.03,1862.03,0.0023,7.32,5.54,2.42,23.03,4.38,83.55,7.32
11/26/2018,1857.72,1857.72,1857.72,1857.72,0.0012,7.32,5.54,2.42,23.03,4.38,83.65,7.32
11/25/2018,1855.44,1855.44,1855.44,1855.44,-0.0072,7.32,5.54,2.42,23.03,4.38,83.86,7.32
11/22/2018,1868.96,1868.96,1868.96,1868.96,0.0001,7.32,5.54,2.42,23.03,4.38,83.94,7.32
11/20/2018,1868.86,1868.86,1868.86,1868.86,0.0085,7.32,5.54,2.42,23.03,4.38,83.62,7.32
11/19/2018,1853.08,1853.08,1853.08,1853.08,0,7.32,5.54,2.42,23.03,4.38,83.94,7.32
11/18/2018,1853.04,1853.04,1853.04,1853.04,-0.0017,7.32,5.54,2.42,23.03,4.38,84.34,7.32
11/15/2018,1856.11,1856.11,1856.11,1856.11,-0.0022,7.32,5.54,2.42,23.03,4.38,83.94,7.32
11/14/2018,1860.28,1860.28,1860.28,1860.28,-0.0035,7.32,5.54,2.42,23.03,4.38,84.02,7.32
11/13/2018,1866.77,1866.77,1866.77,1866.77,0.0061,7.32,5.54,2.42,23.03,4.38,84.095,7.32
11/12/2018,1855.45,1855.45,1855.45,1855.45,-0.0069,7.32,5.54,2.42,23.03,4.38,83.62,7.32
11/11/2018,1868.3,1868.3,1868.3,1868.3,0.005,7.32,5.54,2.42,23.03,4.38,83.78,7.32
11/8/2018,1859.09,1859.09,1859.09,1859.09,0.0029,7.32,5.54,2.42,23.03,4.38,83.62,7.32
11/7/2018,1853.72,1853.72,1853.72,1853.72,0.0059,7.32,5.54,2.42,23.03,4.38,83.97,7.32
11/6/2018,1842.93,1842.93,1842.93,1842.93,-0.0029,7.32,5.54,2.42,23.03,4.38,83.41,7.32
11/5/2018,1848.26,1848.26,1848.26,1848.26,-0.0024,7.32,5.54,2.42,23.03,4.38,83.57,7.32
11/4/2018,1852.66,1852.66,1852.66,1852.66,-0.0068,7.32,5.54,2.42,23.03,4.38,83.85,7.32
11/1/2018,1865.35,1865.35,1865.35,1865.35,-0.0068,7.32,5.54,2.42,23.03,4.38,83.77,7.32
10/31/2018,1878.03,1878.03,1878.03,1878.03,0.0007,7.32,5.54,2.42,23.03,4.38,83.6,7.32
10/30/2018,1876.7,1876.7,1876.7,1876.7,0.0088,7.32,5.54,2.42,23.03,4.38,83.44,7.32
10/29/2018,1860.34,1860.34,1860.34,1860.34,0.0041,7.32,5.54,2.42,23.03,4.38,83.76,7.32
10/28/2018,1852.83,1852.83,1852.83,1852.83,-0.0124,7.32,5.54,2.42,23.03,4.38,83.51,7.32
10/25/2018,1876.05,1876.05,1876.05,1876.05,0.0022,7.32,5.54,2.42,23.03,4.38,83.94,7.32
10/24/2018,1872.01,1872.01,1872.01,1872.01,0.0043,7.32,5.54,2.42,23.03,4.38,83.44,7.32
10/23/2018,1863.96,1863.96,1863.96,1863.96,0.0025,7.32,5.54,2.42,23.03,4.38,83.915,7.32
10/22/2018,1859.32,1859.32,1859.32,1859.32,-0.0133,7.32,5.54,2.42,23.03,4.38,83.44,7.32
10/21/2018,1884.32,1884.32,1884.32,1884.32,-0.0062,7.32,5.54,2.42,23.03,4.38,83.51,7.32
10/18/2018,1896.07,1896.07,1896.07,1896.07,-0.001,7.32,5.54,2.42,23.03,4.38,83.68,7.32
10/17/2018,1897.88,1897.88,1897.88,1897.88,-0.0028,7.32,5.54,2.42,23.03,4.38,83.68,7.32
10/16/2018,1903.17,1903.17,1903.17,1903.17,0.0017,7.32,5.54,2.42,23.03,4.38,83.95,7.32
10/15/2018,1899.91,1899.91,1899.91,1899.91,-0.012,7.32,5.54,2.42,23.03,4.38,83.64,7.32
10/14/2018,1922.92,1922.92,1922.92,1922.92,-0.0015,7.32,5.54,2.42,23.03,4.38,83.72,7.32
10/11/2018,1925.76,1925.76,1925.76,1925.76,0.0018,7.32,5.54,2.42,23.03,4.38,83.67,7.32
10/10/2018,1922.39,1922.39,1922.39,1922.39,-0.0034,7.32,5.54,2.42,23.03,4.38,83.35,7.32
10/9/2018,1928.93,1928.93,1928.93,1928.93,0.0101,7.32,5.54,2.42,23.03,4.38,83.32,7.32
10/8/2018,1909.69,1909.69,1909.69,1909.69,0.0039,7.32,5.54,2.42,23.03,4.38,83.4,7.32
10/7/2018,1902.24,1902.24,1902.24,1902.24,0.002,7.32,5.54,2.42,23.03,4.38,83.8,7.32
10/4/2018,1898.35,1898.35,1898.35,1898.35,-0.0006,7.32,5.54,2.42,23.03,4.38,83.56,7.32
10/3/2018,1899.46,1899.46,1899.46,1899.46,0.0036,7.32,5.54,2.42,23.03,4.38,83.77,7.32
10/2/2018,1892.66,1892.66,1892.66,1892.66,0.0023,7.32,5.54,2.42,23.03,4.38,83.87,7.32
10/1/2018,1888.33,1888.33,1888.33,1888.33,-0.0007,7.32,5.54,2.42,23.03,4.38,83.87,7.32
9/30/2018,1889.7,1889.7,1889.7,1889.7,0.0026,7.32,5.54,2.42,23.03,4.38,83.4,7.32
9/27/2018,1884.82,1884.82,1884.82,1884.82,-0.0069,7.32,5.54,2.42,23.03,4.38,83.64,7.32
9/26/2018,1897.88,1897.88,1897.88,1897.88,0.0033,7.32,5.54,2.42,23.03,4.38,83.56,7.32
9/25/2018,1891.69,1891.69,1891.69,1891.69,0.0044,7.32,5.54,2.42,23.03,4.38,84.005,7.32
9/24/2018,1883.46,1883.46,1883.46,1883.46,-0.0073,7.32,5.54,2.42,23.03,4.38,83.54,7.32
9/23/2018,1897.22,1897.22,1897.22,1897.22,-0.002,7.32,5.54,2.42,23.03,4.38,84.1,7.32
9/20/2018,1901,1901,1901,1901,-0.0053,7.32,5.54,2.42,23.03,4.38,84.1,7.32
9/19/2018,1911.21,1911.21,1911.21,1911.21,0.0032,7.32,5.54,2.42,23.03,4.38,84.1,7.32
9/18/2018,1905.09,1905.09,1905.09,1905.09,0.0014,7.32,5.54,2.42,23.03,4.38,83.925,7.32
9/17/2018,1902.42,1902.42,1902.42,1902.42,-0.0045,7.32,5.54,2.42,23.03,4.38,83.47,7.32
9/16/2018,1911.08,1911.08,1911.08,1911.08,-0.0046,7.32,5.54,2.42,23.03,4.38,83.52,7.32
9/13/2018,1919.87,1919.87,1919.87,1919.87,-0.0063,7.32,5.54,2.42,23.03,4.38,83.6,7.32
9/12/2018,1932.01,1932.01,1932.01,1932.01,-0.0033,7.32,5.54,2.42,23.03,4.38,83.34,7.32
9/11/2018,1938.44,1938.44,1938.44,1938.44,-0.0014,7.32,5.54,2.42,23.03,4.38,83.26,7.32
9/10/2018,1941.07,1941.07,1941.07,1941.07,-0.0032,7.32,5.54,2.42,23.03,4.38,83.58,7.32
9/9/2018,1947.39,1947.39,1947.39,1947.39,-0.0057,7.32,5.54,2.42,23.03,4.38,83.5,7.32
9/6/2018,1958.53,1958.53,1958.53,1958.53,0.0015,7.32,5.54,2.42,23.03,4.38,83.74,7.32
9/5/2018,1955.61,1955.61,1955.61,1955.61,0.0027,7.32,5.54,2.42,23.03,4.38,83.66,7.32
9/4/2018,1950.33,1950.33,1950.33,1950.33,-0.0048,7.32,5.54,2.42,23.03,4.38,83.18,7.32
9/3/2018,1959.66,1959.66,1959.66,1959.66,-0.0005,7.32,5.54,2.42,23.03,4.38,83.26,7.32
8/30/2018,1960.71,1960.71,1960.71,1960.71,-0.0036,7.32,5.54,2.42,23.03,4.38,83.58,7.32
8/29/2018,1967.81,1967.81,1967.81,1967.81,-0.0033,7.32,5.54,2.42,23.03,4.38,83.61,7.32
8/28/2018,1974.3,1974.3,1974.3,1974.3,0.0048,7.32,5.54,2.42,23.03,4.38,83.78,7.32
8/27/2018,1964.88,1964.88,1964.88,1964.88,0.0016,7.32,5.54,2.42,23.03,4.38,83.26,7.32
8/26/2018,1961.77,1961.77,1961.77,1961.77,0.007,7.32,5.54,2.42,23.03,4.38,83.42,7.32
8/20/2018,1948.16,1948.16,1948.16,1948.16,0.005,7.32,5.54,2.42,23.03,4.38,83.26,7.32
8/19/2018,1938.38,1938.38,1938.38,1938.38,0.0121,7.32,5.54,2.42,23.03,4.38,83.66,7.32
8/16/2018,1915.27,1915.27,1915.27,1915.27,0.0073,7.32,5.54,2.42,23.03,4.38,83.94,7.32
8/14/2018,1901.42,1901.42,1901.42,1901.42,0.0087,7.32,5.54,2.42,23.03,4.38,83.65,7.32
8/13/2018,1884.94,1884.94,1884.94,1884.94,-0.0041,7.32,5.54,2.42,23.03,4.38,83.18,7.32
8/12/2018,1892.7,1892.7,1892.7,1892.7,-0.0003,7.32,5.54,2.42,23.03,4.38,83.42,7.32
8/9/2018,1893.33,1893.33,1893.33,1893.33,-0.0063,7.32,5.54,2.42,23.03,4.38,83.42,7.32
8/8/2018,1905.29,1905.29,1905.29,1905.29,0.0018,7.32,5.54,2.42,23.03,4.38,83.5,7.32
8/7/2018,1901.83,1901.83,1901.83,1901.83,0.0066,7.32,5.54,2.42,23.03,4.38,83.26,7.32
8/6/2018,1889.42,1889.42,1889.42,1889.42,0.0012,7.32,5.54,2.42,23.03,4.38,83.42,7.32
8/5/2018,1887.15,1887.15,1887.15,1887.15,-0.0064,7.32,5.54,2.42,23.03,4.38,83.18,7.32
8/2/2018,1899.23,1899.23,1899.23,1899.23,0.0026,7.32,5.54,2.42,23.03,4.38,83.42,7.32
8/1/2018,1894.3,1894.3,1894.3,1894.3,0.0068,7.32,5.54,2.42,23.03,4.38,83.58,7.32
7/31/2018,1881.46,1881.46,1881.46,1881.46,0.0052,7.32,5.54,2.42,23.03,4.38,83.48,7.32
7/30/2018,1871.73,1871.73,1871.73,1871.73,-0.0037,7.32,5.54,2.42,23.03,4.38,83.63,7.32
7/29/2018,1878.76,1878.76,1878.76,1878.76,-0.0062,7.32,5.54,2.42,23.03,4.38,83.45,7.32
7/26/2018,1890.51,1890.51,1890.51,1890.51,-0.0024,7.32,5.54,2.42,23.03,4.38,83.85,7.32
7/25/2018,1895.09,1895.09,1895.09,1895.09,-0.0041,7.32,5.54,2.42,23.03,4.38,83.61,7.32
7/24/2018,1902.94,1902.94,1902.94,1902.94,-0.0053,7.32,5.54,2.42,23.03,4.38,83.13,7.32
7/23/2018,1913.05,1913.05,1913.05,1913.05,0.0024,7.32,5.54,2.42,23.03,4.38,83.45,7.32
7/22/2018,1908.52,1908.52,1908.52,1908.52,0.0021,7.32,5.54,2.42,23.03,4.38,83.48,7.32
7/19/2018,1904.46,1904.46,1904.46,1904.46,0.0024,7.32,5.54,2.42,23.03,4.38,83.715,7.32
7/18/2018,1899.97,1899.97,1899.97,1899.97,0.003,7.32,5.54,2.42,23.03,4.38,83.44,7.32
7/17/2018,1894.37,1894.37,1894.37,1894.37,-0.0015,7.32,5.54,2.42,23.03,4.38,83.4,7.32
7/16/2018,1897.24,1897.24,1897.24,1897.24,0.0011,7.32,5.54,2.42,23.03,4.38,83.24,7.32
7/15/2018,1895.16,1895.16,1895.16,1895.16,-0.0061,7.32,5.54,2.42,23.03,4.38,83.56,7.32
7/12/2018,1906.77,1906.77,1906.77,1906.77,-0.0045,7.32,5.54,2.42,23.03,4.38,83.48,7.32
7/11/2018,1915.34,1915.34,1915.34,1915.34,0.0018,7.32,5.54,2.42,23.03,4.38,83.72,7.32
7/10/2018,1911.85,1911.85,1911.85,1911.85,0.0006,7.32,5.54,2.42,23.03,4.38,83.34,7.32
7/9/2018,1910.77,1910.77,1910.77,1910.77,-0.0095,7.32,5.54,2.42,23.03,4.38,83.66,7.32
7/8/2018,1929.13,1929.13,1929.13,1929.13,0.0014,7.32,5.54,2.42,23.03,4.38,83.56,7.32
7/5/2018,1926.46,1926.46,1926.46,1926.46,0.0126,7.32,5.54,2.42,23.03,4.38,83.5,7.32
7/4/2018,1902.57,1902.57,1902.57,1902.57,0.0042,7.32,5.54,2.42,23.03,4.38,83.49,7.32
7/3/2018,1894.53,1894.53,1894.53,1894.53,-0.0111,7.32,5.54,2.42,23.03,4.38,83.16,7.32
7/2/2018,1915.82,1915.82,1915.82,1915.82,-0.0225,7.32,5.54,2.42,23.03,4.38,83.48,7.32
6/28/2018,1959.94,1959.94,1959.94,1959.94,-0.0044,7.32,5.54,2.42,23.03,4.38,83.24,7.32
6/27/2018,1968.56,1968.56,1968.56,1968.56,0.0015,7.32,5.54,2.42,23.03,4.38,83.08,7.32
6/26/2018,1965.68,1965.68,1965.68,1965.68,-0.0057,7.32,5.54,2.42,23.03,4.38,83.88,7.32
6/25/2018,1977.04,1977.04,1977.04,1977.04,-0.0166,7.32,5.54,2.42,23.03,4.38,84.7,7.32
6/24/2018,2010.42,2010.42,2010.42,2010.42,0.0144,7.32,5.54,2.42,23.03,4.38,83.65,7.32
6/21/2018,1981.8,1981.8,1981.8,1981.8,0.0139,7.32,5.54,2.42,23.03,4.38,83.74,7.32
6/20/2018,1954.7,1954.7,1954.7,1954.7,0.0063,7.32,5.54,2.42,23.03,4.38,83.48,7.32
6/19/2018,1942.47,1942.47,1942.47,1942.47,0.0003,7.32,5.54,2.42,23.03,4.38,83.72,7.32
6/18/2018,1941.86,1941.86,1941.86,1941.86,-0.0083,7.32,5.54,2.42,23.03,4.38,83.89,7.32
6/12/2018,1958.21,1958.21,1958.21,1958.21,0.0027,7.32,5.54,2.42,23.03,4.38,83.88,7.32
6/11/2018,1952.97,1952.97,1952.97,1952.97,-0.0006,7.32,5.54,2.42,23.03,4.38,83.07,7.32
6/10/2018,1954.05,1954.05,1954.05,1954.05,-0.0121,7.32,5.54,2.42,23.03,4.38,83.15,7.32
6/7/2018,1978.07,1978.07,1978.07,1978.07,-0.0078,7.32,5.54,2.42,23.03,4.38,83.63,7.32
6/6/2018,1993.55,1993.55,1993.55,1993.55,0.0066,7.32,5.54,2.42,23.03,4.38,83.6,7.32
6/5/2018,1980.43,1980.43,1980.43,1980.43,0.0038,7.32,5.54,2.42,23.03,4.38,83.6,7.32
6/4/2018,1973.01,1973.01,1973.01,1973.01,0.0038,7.32,5.54,2.42,23.03,4.38,83.64,7.32
6/3/2018,1965.46,1965.46,1965.46,1965.46,-0.0048,7.32,5.54,2.42,23.03,4.38,83.36,7.32
5/31/2018,1974.99,1974.99,1974.99,1974.99,-0.0134,7.32,5.54,2.42,23.03,4.38,83.82,7.32
5/30/2018,2001.79,2001.79,2001.79,2001.79,-0.0021,7.32,5.54,2.42,23.03,4.38,83.13,7.32
5/29/2018,2006.01,2006.01,2006.01,2006.01,-0.0027,7.32,5.54,2.42,23.03,4.38,83.61,7.32
5/28/2018,2011.4,2011.4,2011.4,2011.4,-0.0058,7.32,5.54,2.42,23.03,4.38,83.52,7.32
5/27/2018,2023.18,2023.18,2023.18,2023.18,0.0041,7.32,5.54,2.42,23.03,4.38,83.42,7.32
5/24/2018,2014.87,2014.87,2014.87,2014.87,0.0133,7.32,5.54,2.42,23.03,4.38,83.74,7.32
5/23/2018,1988.41,1988.41,1988.41,1988.41,-0.0012,7.32,5.54,2.42,23.03,4.38,83.67,7.32
5/22/2018,1990.78,1990.78,1990.78,1990.78,-0.0081,7.32,5.54,2.42,23.03,4.38,83.7,7.32
5/21/2018,2007.08,2007.08,2007.08,2007.08,-0.001,7.32,5.54,2.42,23.03,4.38,83.77,7.32
5/20/2018,2009.01,2009.01,2009.01,2009.01,-0.0081,7.32,5.54,2.42,23.03,4.38,85.02,7.32
5/17/2018,2025.38,2025.38,2025.38,2025.38,-0.0147,7.32,5.54,2.42,23.03,4.38,84.78,7.32
5/16/2018,2055.55,2055.55,2055.55,2055.55,-0.008,7.32,5.54,2.42,23.03,4.38,85.05,7.32
5/15/2018,2072.12,2072.12,2072.12,2072.12,-0.0018,7.32,5.54,2.42,23.03,4.38,85.05,7.32
5/14/2018,2075.86,2075.86,2075.86,2075.86,0.0002,7.32,5.54,2.42,23.03,4.38,85,7.32
5/13/2018,2075.36,2075.36,2075.36,2075.36,0.0009,7.32,5.54,2.42,23.03,4.38,84.95,7.32
5/10/2018,2073.53,2073.53,2073.53,2073.53,-0.0057,7.32,5.54,2.42,23.03,4.38,84.6,7.32
5/9/2018,2085.52,2085.52,2085.52,2085.52,-0.0048,7.32,5.54,2.42,23.03,4.38,84.75,7.32
5/8/2018,2095.55,2095.55,2095.55,2095.55,-0.0088,7.32,5.54,2.42,23.03,4.38,84.75,7.32
5/7/2018,2114.12,2114.12,2114.12,2114.12,-0.0027,7.32,5.54,2.42,23.03,4.38,83.69,7.32
5/6/2018,2119.85,2119.85,2119.85,2119.85,-0.004,7.32,5.54,2.42,23.03,4.38,83.67,7.32
5/3/2018,2128.31,2128.31,2128.31,2128.31,-0.0071,7.32,5.54,2.42,23.03,4.38,83.68,7.32
4/30/2018,2143.54,2143.54,2143.54,2143.54,-0.013,7.32,5.54,2.42,23.03,4.38,83.7,7.32
4/26/2018,2171.81,2171.81,2171.81,2171.81,0.0024,7.32,5.54,2.42,23.03,4.38,83.62,7.32
4/25/2018,2166.69,2166.69,2166.69,2166.69,0.0009,7.32,5.54,2.42,23.03,4.38,83.57,7.32
4/24/2018,2164.7,2164.7,2164.7,2164.7,-0.007,7.32,5.54,2.42,23.03,4.38,83.69,7.32
4/23/2018,2179.85,2179.85,2179.85,2179.85,-0.0033,7.32,5.54,2.42,23.03,4.38,83.68,7.32
4/22/2018,2187.06,2187.06,2187.06,2187.06,-0.0078,7.32,5.54,2.42,23.03,4.38,83.68,7.32
4/19/2018,2204.17,2204.17,2204.17,2204.17,0.0061,7.32,5.54,2.42,23.03,4.38,83.55,7.32
4/18/2018,2190.77,2190.77,2190.77,2190.77,0.0067,7.32,5.54,2.42,23.03,4.38,83.68,7.32
4/17/2018,2176.15,2176.15,2176.15,2176.15,-0.0013,7.32,5.54,2.42,23.03,4.38,83.74,7.32
4/16/2018,2179.08,2179.08,2179.08,2179.08,0.0015,7.32,5.54,2.42,23.03,4.38,83.68,7.32
4/15/2018,2175.92,2175.92,2175.92,2175.92,-0.005,7.32,5.54,2.42,23.03,4.38,83.61,7.32
4/12/2018,2186.79,2186.79,2186.79,2186.79,-0.0019,7.32,5.54,2.42,23.03,4.38,83.59,7.32
4/11/2018,2190.88,2190.88,2190.88,2190.88,-0.0022,7.32,5.54,2.42,23.03,4.38,83.64,7.32
4/10/2018,2195.66,2195.66,2195.66,2195.66,-0.0054,7.32,5.54,2.42,23.03,4.38,83.62,7.32
4/9/2018,2207.6,2207.6,2207.6,2207.6,0.0039,7.32,5.54,2.42,23.03,4.38,83.58,7.32
4/8/2018,2198.98,2198.98,2198.98,2198.98,0.002,7.32,5.54,2.42,23.03,4.38,83.68,7.32
4/5/2018,2194.53,2194.53,2194.53,2194.53,0.0126,7.32,5.54,2.42,23.03,4.38,83.68,7.32
4/4/2018,2167.23,2167.23,2167.23,2167.23,0.0006,7.32,5.54,2.42,23.03,4.38,83.7,7.32
4/3/2018,2165.98,2165.98,2165.98,2165.98,-0.0049,7.32,5.54,2.42,23.03,4.38,83.78,7.32
4/2/2018,2176.71,2176.71,2176.71,2176.71,0.0124,7.32,5.54,2.42,23.03,4.38,83.69,7.32
4/1/2018,2150,2150,2150,2150,0.0209,7.32,5.54,2.42,23.03,4.38,83.69,7.32
3/29/2018,2106.02,2106.02,2106.02,2106.02,0.0246,7.32,5.54,2.42,23.03,4.38,83.69,7.32
3/28/2018,2055.36,2055.36,2055.36,2055.36,-0.0007,7.32,5.54,2.42,23.03,4.38,83.6,7.32
3/27/2018,2056.76,2056.76,2056.76,2056.76,-0.009,7.32,5.54,2.42,23.03,4.38,83.59,7.32
3/25/2018,2075.36,2075.36,2075.36,2075.36,-0.0033,7.32,5.54,2.42,23.03,4.38,83.58,7.32
3/22/2018,2082.27,2082.27,2082.27,2082.27,-0.0013,7.32,5.54,2.42,23.03,4.38,83.68,7.32
3/21/2018,2084.99,2084.99,2084.99,2084.99,-0.0083,7.32,5.54,2.42,23.03,4.38,83.61,7.32
3/20/2018,2102.35,2102.35,2102.35,2102.35,-0.0014,7.32,5.54,2.42,23.03,4.38,83.68,7.32
3/19/2018,2105.29,2105.29,2105.29,2105.29,-0.0064,7.32,5.54,2.42,23.03,4.38,83.52,7.32
3/18/2018,2118.79,2118.79,2118.79,2118.79,0.0013,7.32,5.54,2.42,23.03,4.38,83.67,7.32
3/15/2018,2116.09,2116.09,2116.09,2116.09,0.012,7.32,5.54,2.42,23.03,4.38,83.67,7.32
3/14/2018,2090.98,2090.98,2090.98,2090.98,0.0026,7.32,5.54,2.42,23.03,4.38,83.805,7.32
3/13/2018,2085.54,2085.54,2085.54,2085.54,-0.0104,7.32,5.54,2.42,23.03,4.38,83.81,7.32
3/12/2018,2107.44,2107.44,2107.44,2107.44,-0.0088,7.32,5.54,2.42,23.03,4.38,83.77,7.32
3/11/2018,2126.17,2126.17,2126.17,2126.17,-0.0082,7.32,5.54,2.42,23.03,4.38,83.815,7.32
3/8/2018,2143.82,2143.82,2143.82,2143.82,0.0001,7.32,5.54,2.42,23.03,4.38,83.9,7.32
3/7/2018,2143.62,2143.62,2143.62,2143.62,-0.0057,7.32,5.54,2.42,23.03,4.38,83.95,7.32
3/6/2018,2155.86,2155.86,2155.86,2155.86,0.0016,7.32,5.54,2.42,23.03,4.38,83.805,7.32
3/5/2018,2152.36,2152.36,2152.36,2152.36,-0.0092,7.32,5.54,2.42,23.03,4.38,83.805,7.32
3/4/2018,2172.4,2172.4,2172.4,2172.4,0.0016,7.32,5.54,2.42,23.03,4.38,83.805,7.32
3/1/2018,2168.96,2168.96,2168.96,2168.96,0.0105,7.32,5.54,2.42,23.03,4.38,83.805,7.32
2/28/2018,2146.37,2146.37,2146.37,2146.37,0.0024,7.32,5.54,2.42,23.03,4.38,84.025,7.32
2/27/2018,2141.17,2141.17,2141.17,2141.17,0.0066,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/26/2018,2127.09,2127.09,2127.09,2127.09,-0.007,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/25/2018,2142.05,2142.05,2142.05,2142.05,-0.013,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/22/2018,2170.25,2170.25,2170.25,2170.25,-0.0014,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/20/2018,2173.26,2173.26,2173.26,2173.26,-0.0072,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/19/2018,2188.92,2188.92,2188.92,2188.92,-0.0021,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/18/2018,2193.54,2193.54,2193.54,2193.54,-0.0168,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/15/2018,2230.92,2230.92,2230.92,2230.92,-0.0087,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/14/2018,2250.53,2250.53,2250.53,2250.53,0.002,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/13/2018,2246.03,2246.03,2246.03,2246.03,0.0009,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/12/2018,2244.04,2244.04,2244.04,2244.04,-0.0052,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/11/2018,2255.82,2255.82,2255.82,2255.82,0.0136,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/8/2018,2225.48,2225.48,2225.48,2225.48,0.0042,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/7/2018,2216.13,2216.13,2216.13,2216.13,0,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/6/2018,2216.17,2216.17,2216.17,2216.17,0.0114,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/5/2018,2191.29,2191.29,2191.29,2191.29,-0.0001,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/4/2018,2191.58,2191.58,2191.58,2191.58,-0.0163,7.32,5.54,2.42,23.03,4.38,84.5,7.32
2/1/2018,2227.92,2227.92,2227.92,2227.92,-0.0049,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/31/2018,2238.95,2238.95,2238.95,2238.95,-0.0124,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/30/2018,2267,2267,2267,2267,-0.0118,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/29/2018,2293.96,2293.96,2293.96,2293.96,0.0056,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/28/2018,2281.14,2281.14,2281.14,2281.14,-0.0102,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/25/2018,2304.69,2304.69,2304.69,2304.69,0.0003,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/24/2018,2303.95,2303.95,2303.95,2303.95,0.0007,7.32,5.54,2.42,23.03,4.38,83.795,7.32
1/23/2018,2302.44,2302.44,2302.44,2302.44,0.0073,7.32,5.54,2.42,23.03,4.38,83.805,7.32
1/22/2018,2285.72,2285.72,2285.72,2285.72,0.0111,7.32,5.54,2.42,23.03,4.38,83.795,7.32
1/21/2018,2260.58,2260.58,2260.58,2260.58,0.0087,7.32,5.54,2.42,23.03,4.38,83.795,7.32
1/18/2018,2241.11,2241.11,2241.11,2241.11,0.0022,7.32,5.54,2.42,23.03,4.38,83.9,7.32
1/17/2018,2236.14,2236.14,2236.14,2236.14,-0.0049,7.32,5.54,2.42,23.03,4.38,83.795,7.32
1/16/2018,2247.07,2247.07,2247.07,2247.07,0.01,7.32,5.54,2.42,23.03,4.38,83.965,7.32
1/15/2018,2224.86,2224.86,2224.86,2224.86,-0.0079,7.32,5.54,2.42,23.03,4.38,83.825,7.32
1/14/2018,2242.5,2242.5,2242.5,2242.5,-0.0078,7.32,5.54,2.42,23.03,4.38,83.825,7.32
1/11/2018,2260.24,2260.24,2260.24,2260.24,0.003,7.32,5.54,2.42,23.03,4.38,83.795,7.32
1/10/2018,2253.5,2253.5,2253.5,2253.5,-0.0041,7.32,5.54,2.42,23.03,4.38,83.735,7.32
1/9/2018,2262.78,2262.78,2262.78,2262.78,0.0006,7.32,5.54,2.42,23.03,4.38,83.75,7.32
1/8/2018,2261.45,2261.45,2261.45,2261.45,-0.0095,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/7/2018,2283.21,2283.21,2283.21,2283.21,-0.0052,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/4/2018,2295.21,2295.21,2295.21,2295.21,-0.0029,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/3/2018,2301.81,2301.81,2301.81,2301.81,0.0046,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/2/2018,2291.37,2291.37,2291.37,2291.37,0.0043,7.32,5.54,2.42,23.03,4.38,84.5,7.32
1/1/2018,2281.55,2281.55,2281.55,2281.55,-0.0007,7.32,5.54,2.42,23.03,4.38,84.5,7.32
12/28/2017,2283.22,2283.22,2283.22,2283.22,0.0097,6.59,5.7,1.81,12.81,4.37,84.5,6.59
12/27/2017,2261.38,2261.38,2261.38,2261.38,0.0073,6.59,5.7,1.81,12.81,4.37,84.5,6.59
